StateFIPS,State,CensusTract,Census Tract,Year,Value,Data Comment,Unnamed: 7,Age Group
25,Massachusetts,25023510600,"Plymouth County, MA - 25023510600",2020,19.7%,,,65 AND OLDER
25,Massachusetts,25023510700,"Plymouth County, MA - 25023510700",2020,12.6%,,,65 AND OLDER
25,Massachusetts,25023510800,"Plymouth County, MA - 25023510800",2020,7.9%,,,65 AND OLDER
25,Massachusetts,25023510900,"Plymouth County, MA - 25023510900",2020,18.7%,,,65 AND OLDER
25,Massachusetts,25023511000,"Plymouth County, MA - 25023511000",2020,7.1%,,,65 AND OLDER
25,Massachusetts,25023511100,"Plymouth County, MA - 25023511100",2020,15.6%,,,65 AND OLDER
25,Massachusetts,25023511200,"Plymouth County, MA - 25023511200",2020,18.4%,,,65 AND OLDER
25,Massachusetts,25023511301,"Plymouth County, MA - 25023511301",2020,12.3%,,,65 AND OLDER
25,Massachusetts,25023511302,"Plymouth County, MA - 25023511302",2020,14.0%,,,65 AND OLDER
25,Massachusetts,25023511400,"Plymouth County, MA - 25023511400",2020,4.7%,,,65 AND OLDER
25,Massachusetts,25023511500,"Plymouth County, MA - 25023511500",2020,7.2%,,,65 AND OLDER
25,Massachusetts,25023511601,"Plymouth County, MA - 25023511601",2020,12.6%,,,65 AND OLDER
25,Massachusetts,25023511602,"Plymouth County, MA - 25023511602",2020,20.2%,,,65 AND OLDER
25,Massachusetts,25023511701,"Plymouth County, MA - 25023511701",2020,15.4%,,,65 AND OLDER
25,Massachusetts,25023511702,"Plymouth County, MA - 25023511702",2020,19.1%,,,65 AND OLDER
25,Massachusetts,25023520100,"Plymouth County, MA - 25023520100",2020,13.1%,,,65 AND OLDER
25,Massachusetts,25023520201,"Plymouth County, MA - 25023520201",2020,12.7%,,,65 AND OLDER
25,Massachusetts,25023520202,"Plymouth County, MA - 25023520202",2020,14.7%,,,65 AND OLDER
25,Massachusetts,25023521101,"Plymouth County, MA - 25023521101",2020,14.7%,,,65 AND OLDER
25,Massachusetts,25023521102,"Plymouth County, MA - 25023521102",2020,13.6%,,,65 AND OLDER
25,Massachusetts,25023521201,"Plymouth County, MA - 25023521201",2020,11.8%,,,65 AND OLDER
25,Massachusetts,25023521202,"Plymouth County, MA - 25023521202",2020,16.5%,,,65 AND OLDER
25,Massachusetts,25023522101,"Plymouth County, MA - 25023522101",2020,11.6%,,,65 AND OLDER
25,Massachusetts,25023522102,"Plymouth County, MA - 25023522102",2020,19.1%,,,65 AND OLDER
25,Massachusetts,25023523100,"Plymouth County, MA - 25023523100",2020,7.9%,,,65 AND OLDER
25,Massachusetts,25023523201,"Plymouth County, MA - 25023523201",2020,15.6%,,,65 AND OLDER
25,Massachusetts,25023523203,"Plymouth County, MA - 25023523203",2020,13.8%,,,65 AND OLDER
25,Massachusetts,25023523204,"Plymouth County, MA - 25023523204",2020,20.3%,,,65 AND OLDER
25,Massachusetts,25023524101,"Plymouth County, MA - 25023524101",2020,19.6%,,,65 AND OLDER
25,Massachusetts,25023524102,"Plymouth County, MA - 25023524102",2020,15.9%,,,65 AND OLDER
25,Massachusetts,25023525101,"Plymouth County, MA - 25023525101",2020,16.4%,,,65 AND OLDER
25,Massachusetts,25023525104,"Plymouth County, MA - 25023525104",2020,17.9%,,,65 AND OLDER
25,Massachusetts,25023525204,"Plymouth County, MA - 25023525204",2020,8.3%,,,65 AND OLDER
25,Massachusetts,25023526100,"Plymouth County, MA - 25023526100",2020,14.2%,,,65 AND OLDER
25,Massachusetts,25023530100,"Plymouth County, MA - 25023530100",2020,25.1%,,,65 AND OLDER
25,Massachusetts,25023530200,"Plymouth County, MA - 25023530200",2020,13.4%,,,65 AND OLDER
25,Massachusetts,25023530300,"Plymouth County, MA - 25023530300",2020,23.4%,,,65 AND OLDER
25,Massachusetts,25023530400,"Plymouth County, MA - 25023530400",2020,25.7%,,,65 AND OLDER
25,Massachusetts,25023530500,"Plymouth County, MA - 25023530500",2020,26.4%,,,65 AND OLDER
25,Massachusetts,25023530600,"Plymouth County, MA - 25023530600",2020,13.5%,,,65 AND OLDER
25,Massachusetts,25023530700,"Plymouth County, MA - 25023530700",2020,49.9%,,,65 AND OLDER
25,Massachusetts,25023530801,"Plymouth County, MA - 25023530801",2020,24.6%,,,65 AND OLDER
25,Massachusetts,25023530802,"Plymouth County, MA - 25023530802",2020,24.9%,,,65 AND OLDER
25,Massachusetts,25023530902,"Plymouth County, MA - 25023530902",2020,22.7%,,,65 AND OLDER
25,Massachusetts,25023530903,"Plymouth County, MA - 25023530903",2020,14.1%,,,65 AND OLDER
25,Massachusetts,25023530904,"Plymouth County, MA - 25023530904",2020,10.1%,,,65 AND OLDER
25,Massachusetts,25023540101,"Plymouth County, MA - 25023540101",2020,18.2%,,,65 AND OLDER
25,Massachusetts,25023540102,"Plymouth County, MA - 25023540102",2020,17.6%,,,65 AND OLDER
25,Massachusetts,25023540103,"Plymouth County, MA - 25023540103",2020,10.9%,,,65 AND OLDER
25,Massachusetts,25023541100,"Plymouth County, MA - 25023541100",2020,16.3%,,,65 AND OLDER
25,Massachusetts,25023542101,"Plymouth County, MA - 25023542101",2020,13.4%,,,65 AND OLDER
25,Massachusetts,25023542102,"Plymouth County, MA - 25023542102",2020,20.5%,,,65 AND OLDER
25,Massachusetts,25023542200,"Plymouth County, MA - 25023542200",2020,33.2%,,,65 AND OLDER
25,Massachusetts,25023542301,"Plymouth County, MA - 25023542301",2020,11.9%,,,65 AND OLDER
25,Massachusetts,25023542302,"Plymouth County, MA - 25023542302",2020,17.3%,,,65 AND OLDER
25,Massachusetts,25023543100,"Plymouth County, MA - 25023543100",2020,20.0%,,,65 AND OLDER
25,Massachusetts,25023544100,"Plymouth County, MA - 25023544100",2020,12.2%,,,65 AND OLDER
25,Massachusetts,25023544200,"Plymouth County, MA - 25023544200",2020,26.3%,,,65 AND OLDER
25,Massachusetts,25023545100,"Plymouth County, MA - 25023545100",2020,32.6%,,,65 AND OLDER
25,Massachusetts,25023545200,"Plymouth County, MA - 25023545200",2020,17.0%,,,65 AND OLDER
25,Massachusetts,25023545300,"Plymouth County, MA - 25023545300",2020,26.6%,,,65 AND OLDER
25,Massachusetts,25023545400,"Plymouth County, MA - 25023545400",2020,30.1%,,,65 AND OLDER
25,Massachusetts,25023560100,"Plymouth County, MA - 25023560100",2020,28.6%,,,65 AND OLDER
25,Massachusetts,25023561100,"Plymouth County, MA - 25023561100",2020,25.6%,,,65 AND OLDER
25,Massachusetts,25023561400,"Plymouth County, MA - 25023561400",2020,25.8%,,,65 AND OLDER
25,Massachusetts,25023980200,"Plymouth County, MA - 25023980200",2020,16.9%,,,65 AND OLDER
25,Massachusetts,25023980300,"Plymouth County, MA - 25023980300",2020,0.0%,,,65 AND OLDER
25,Massachusetts,25023990003,"Plymouth County, MA - 25023990003",2020,Zero Population,,,65 AND OLDER
25,Massachusetts,25025000101,"Suffolk County, MA - 25025000101",2020,7.5%,,,65 AND OLDER
25,Massachusetts,25025000102,"Suffolk County, MA - 25025000102",2020,8.2%,,,65 AND OLDER
25,Massachusetts,25025000201,"Suffolk County, MA - 25025000201",2020,8.5%,,,65 AND OLDER
25,Massachusetts,25025000202,"Suffolk County, MA - 25025000202",2020,10.2%,,,65 AND OLDER
25,Massachusetts,25025000301,"Suffolk County, MA - 25025000301",2020,9.9%,,,65 AND OLDER
25,Massachusetts,25025000302,"Suffolk County, MA - 25025000302",2020,11.8%,,,65 AND OLDER
25,Massachusetts,25025000401,"Suffolk County, MA - 25025000401",2020,22.4%,,,65 AND OLDER
25,Massachusetts,25025000402,"Suffolk County, MA - 25025000402",2020,12.3%,,,65 AND OLDER
25,Massachusetts,25025000502,"Suffolk County, MA - 25025000502",2020,6.8%,,,65 AND OLDER
25,Massachusetts,25025000503,"Suffolk County, MA - 25025000503",2020,7.6%,,,65 AND OLDER
25,Massachusetts,25025000505,"Suffolk County, MA - 25025000505",2020,13.0%,,,65 AND OLDER
25,Massachusetts,25025000506,"Suffolk County, MA - 25025000506",2020,13.4%,,,65 AND OLDER
25,Massachusetts,25025000601,"Suffolk County, MA - 25025000601",2020,11.7%,,,65 AND OLDER
25,Massachusetts,25025000603,"Suffolk County, MA - 25025000603",2020,11.1%,,,65 AND OLDER
25,Massachusetts,25025000604,"Suffolk County, MA - 25025000604",2020,10.5%,,,65 AND OLDER
25,Massachusetts,25025000701,"Suffolk County, MA - 25025000701",2020,6.5%,,,65 AND OLDER
25,Massachusetts,25025000703,"Suffolk County, MA - 25025000703",2020,2.1%,,,65 AND OLDER
25,Massachusetts,25025000704,"Suffolk County, MA - 25025000704",2020,3.7%,,,65 AND OLDER
25,Massachusetts,25025000804,"Suffolk County, MA - 25025000804",2020,5.1%,,,65 AND OLDER
25,Massachusetts,25025000805,"Suffolk County, MA - 25025000805",2020,6.3%,,,65 AND OLDER
25,Massachusetts,25025000806,"Suffolk County, MA - 25025000806",2020,0.9%,,,65 AND OLDER
25,Massachusetts,25025000807,"Suffolk County, MA - 25025000807",2020,0.0%,,,65 AND OLDER
25,Massachusetts,25025010103,"Suffolk County, MA - 25025010103",2020,0.3%,,,65 AND OLDER
25,Massachusetts,25025010104,"Suffolk County, MA - 25025010104",2020,7.5%,,,65 AND OLDER
25,Massachusetts,25025010204,"Suffolk County, MA - 25025010204",2020,1.8%,,,65 AND OLDER
25,Massachusetts,25025010205,"Suffolk County, MA - 25025010205",2020,5.7%,,,65 AND OLDER
25,Massachusetts,25025010206,"Suffolk County, MA - 25025010206",2020,1.6%,,,65 AND OLDER
25,Massachusetts,25025010300,"Suffolk County, MA - 25025010300",2020,0.4%,,,65 AND OLDER
25,Massachusetts,25025010403,"Suffolk County, MA - 25025010403",2020,15.1%,,,65 AND OLDER
25,Massachusetts,25025010404,"Suffolk County, MA - 25025010404",2020,2.6%,,,65 AND OLDER
25,Massachusetts,25025010405,"Suffolk County, MA - 25025010405",2020,6.0%,,,65 AND OLDER
25,Massachusetts,25025010408,"Suffolk County, MA - 25025010408",2020,2.4%,,,65 AND OLDER
25,Massachusetts,25025010500,"Suffolk County, MA - 25025010500",2020,11.6%,,,65 AND OLDER
25,Massachusetts,25025010600,"Suffolk County, MA - 25025010600",2020,21.6%,,,65 AND OLDER
25,Massachusetts,25025010701,"Suffolk County, MA - 25025010701",2020,9.1%,,,65 AND OLDER
25,Massachusetts,25025010702,"Suffolk County, MA - 25025010702",2020,19.5%,,,65 AND OLDER
25,Massachusetts,25025010801,"Suffolk County, MA - 25025010801",2020,15.6%,,,65 AND OLDER
25,Massachusetts,25025010802,"Suffolk County, MA - 25025010802",2020,8.3%,,,65 AND OLDER
25,Massachusetts,25025020101,"Suffolk County, MA - 25025020101",2020,23.2%,,,65 AND OLDER
25,Massachusetts,25025020200,"Suffolk County, MA - 25025020200",2020,9.9%,,,65 AND OLDER
25,Massachusetts,25025020301,"Suffolk County, MA - 25025020301",2020,16.2%,,,65 AND OLDER
25,Massachusetts,25025020302,"Suffolk County, MA - 25025020302",2020,9.4%,,,65 AND OLDER
25,Massachusetts,25025020304,"Suffolk County, MA - 25025020304",2020,1.8%,,,65 AND OLDER
25,Massachusetts,25025020305,"Suffolk County, MA - 25025020305",2020,14.7%,,,65 AND OLDER
25,Massachusetts,25025030100,"Suffolk County, MA - 25025030100",2020,10.4%,,,65 AND OLDER
25,Massachusetts,25025030200,"Suffolk County, MA - 25025030200",2020,4.8%,,,65 AND OLDER
25,Massachusetts,25025030301,"Suffolk County, MA - 25025030301",2020,45.7%,,,65 AND OLDER
25,Massachusetts,25025030302,"Suffolk County, MA - 25025030302",2020,7.0%,,,65 AND OLDER
25,Massachusetts,25025030400,"Suffolk County, MA - 25025030400",2020,14.0%,,,65 AND OLDER
25,Massachusetts,25025030500,"Suffolk County, MA - 25025030500",2020,13.5%,,,65 AND OLDER
25,Massachusetts,25025040100,"Suffolk County, MA - 25025040100",2020,18.5%,,,65 AND OLDER
25,Massachusetts,25025040200,"Suffolk County, MA - 25025040200",2020,6.6%,,,65 AND OLDER
25,Massachusetts,25025040300,"Suffolk County, MA - 25025040300",2020,12.7%,,,65 AND OLDER
25,Massachusetts,25025040401,"Suffolk County, MA - 25025040401",2020,12.0%,,,65 AND OLDER
25,Massachusetts,25025040600,"Suffolk County, MA - 25025040600",2020,6.7%,,,65 AND OLDER
25,Massachusetts,25025040801,"Suffolk County, MA - 25025040801",2020,15.5%,,,65 AND OLDER
25,Massachusetts,25025050101,"Suffolk County, MA - 25025050101",2020,7.8%,,,65 AND OLDER
25,Massachusetts,25025050200,"Suffolk County, MA - 25025050200",2020,6.2%,,,65 AND OLDER
25,Massachusetts,25025050300,"Suffolk County, MA - 25025050300",2020,14.2%,,,65 AND OLDER
25,Massachusetts,25025050400,"Suffolk County, MA - 25025050400",2020,11.1%,,,65 AND OLDER
25,Massachusetts,25025050500,"Suffolk County, MA - 25025050500",2020,4.1%,,,65 AND OLDER
25,Massachusetts,25025050600,"Suffolk County, MA - 25025050600",2020,2.0%,,,65 AND OLDER
25,Massachusetts,25025050700,"Suffolk County, MA - 25025050700",2020,4.4%,,,65 AND OLDER
25,Massachusetts,25025050901,"Suffolk County, MA - 25025050901",2020,5.5%,,,65 AND OLDER
25,Massachusetts,25025051000,"Suffolk County, MA - 25025051000",2020,10.1%,,,65 AND OLDER
25,Massachusetts,25025051101,"Suffolk County, MA - 25025051101",2020,10.6%,,,65 AND OLDER
25,Massachusetts,25025051200,"Suffolk County, MA - 25025051200",2020,14.0%,,,65 AND OLDER
25,Massachusetts,25025060101,"Suffolk County, MA - 25025060101",2020,9.5%,,,65 AND OLDER
25,Massachusetts,25025060200,"Suffolk County, MA - 25025060200",2020,10.8%,,,65 AND OLDER
25,Massachusetts,25025060301,"Suffolk County, MA - 25025060301",2020,11.1%,,,65 AND OLDER
25,Massachusetts,25025060400,"Suffolk County, MA - 25025060400",2020,8.3%,,,65 AND OLDER
25,Massachusetts,25025060501,"Suffolk County, MA - 25025060501",2020,8.7%,,,65 AND OLDER
25,Massachusetts,25025060601,"Suffolk County, MA - 25025060601",2020,10.1%,,,65 AND OLDER
25,Massachusetts,25025060602,"Suffolk County, MA - 25025060602",2020,0.0%,,,65 AND OLDER
25,Massachusetts,25025060603,"Suffolk County, MA - 25025060603",2020,1.7%,,,65 AND OLDER
25,Massachusetts,25025060604,"Suffolk County, MA - 25025060604",2020,6.3%,,,65 AND OLDER
25,Massachusetts,25025060700,"Suffolk County, MA - 25025060700",2020,12.4%,,,65 AND OLDER
25,Massachusetts,25025060800,"Suffolk County, MA - 25025060800",2020,5.8%,,,65 AND OLDER
25,Massachusetts,25025061000,"Suffolk County, MA - 25025061000",2020,6.3%,,,65 AND OLDER
25,Massachusetts,25025061101,"Suffolk County, MA - 25025061101",2020,5.8%,,,65 AND OLDER
25,Massachusetts,25025061201,"Suffolk County, MA - 25025061201",2020,1.2%,,,65 AND OLDER
25,Massachusetts,25025061202,"Suffolk County, MA - 25025061202",2020,Zero Population,,,65 AND OLDER
25,Massachusetts,25025061203,"Suffolk County, MA - 25025061203",2020,13.7%,,,65 AND OLDER
25,Massachusetts,25025061204,"Suffolk County, MA - 25025061204",2020,13.4%,,,65 AND OLDER
25,Massachusetts,25025070102,"Suffolk County, MA - 25025070102",2020,25.1%,,,65 AND OLDER
25,Massachusetts,25025070103,"Suffolk County, MA - 25025070103",2020,0.0%,,,65 AND OLDER
25,Massachusetts,25025070104,"Suffolk County, MA - 25025070104",2020,12.0%,,,65 AND OLDER
25,Massachusetts,25025070201,"Suffolk County, MA - 25025070201",2020,14.9%,,,65 AND OLDER
25,Massachusetts,25025070202,"Suffolk County, MA - 25025070202",2020,15.9%,,,65 AND OLDER
25,Massachusetts,25025070301,"Suffolk County, MA - 25025070301",2020,9.9%,,,65 AND OLDER
25,Massachusetts,25025070302,"Suffolk County, MA - 25025070302",2020,12.3%,,,65 AND OLDER
25,Massachusetts,25025070402,"Suffolk County, MA - 25025070402",2020,17.9%,,,65 AND OLDER
25,Massachusetts,25025070501,"Suffolk County, MA - 25025070501",2020,8.7%,,,65 AND OLDER
25,Massachusetts,25025070502,"Suffolk County, MA - 25025070502",2020,11.3%,,,65 AND OLDER
25,Massachusetts,25025070600,"Suffolk County, MA - 25025070600",2020,9.9%,,,65 AND OLDER
25,Massachusetts,25025070700,"Suffolk County, MA - 25025070700",2020,19.7%,,,65 AND OLDER
25,Massachusetts,25025070801,"Suffolk County, MA - 25025070801",2020,12.5%,,,65 AND OLDER
25,Massachusetts,25025070802,"Suffolk County, MA - 25025070802",2020,11.8%,,,65 AND OLDER
25,Massachusetts,25025070901,"Suffolk County, MA - 25025070901",2020,11.0%,,,65 AND OLDER
25,Massachusetts,25025070902,"Suffolk County, MA - 25025070902",2020,9.0%,,,65 AND OLDER
25,Massachusetts,25025071101,"Suffolk County, MA - 25025071101",2020,12.9%,,,65 AND OLDER
25,Massachusetts,25025071201,"Suffolk County, MA - 25025071201",2020,22.4%,,,65 AND OLDER
25,Massachusetts,25025080100,"Suffolk County, MA - 25025080100",2020,9.0%,,,65 AND OLDER
25,Massachusetts,25025080300,"Suffolk County, MA - 25025080300",2020,3.8%,,,65 AND OLDER
25,Massachusetts,25025080401,"Suffolk County, MA - 25025080401",2020,15.9%,,,65 AND OLDER
25,Massachusetts,25025080500,"Suffolk County, MA - 25025080500",2020,10.6%,,,65 AND OLDER
25,Massachusetts,25025080601,"Suffolk County, MA - 25025080601",2020,7.4%,,,65 AND OLDER
25,Massachusetts,25025080801,"Suffolk County, MA - 25025080801",2020,3.8%,,,65 AND OLDER
25,Massachusetts,25025080900,"Suffolk County, MA - 25025080900",2020,10.7%,,,65 AND OLDER
25,Massachusetts,25025081001,"Suffolk County, MA - 25025081001",2020,13.3%,,,65 AND OLDER
25,Massachusetts,25025081101,"Suffolk County, MA - 25025081101",2020,16.8%,,,65 AND OLDER
25,Massachusetts,25025081102,"Suffolk County, MA - 25025081102",2020,19.6%,,,65 AND OLDER
25,Massachusetts,25025081200,"Suffolk County, MA - 25025081200",2020,6.4%,,,65 AND OLDER
25,Massachusetts,25025081301,"Suffolk County, MA - 25025081301",2020,21.3%,,,65 AND OLDER
25,Massachusetts,25025081302,"Suffolk County, MA - 25025081302",2020,24.3%,,,65 AND OLDER
25,Massachusetts,25025081400,"Suffolk County, MA - 25025081400",2020,10.4%,,,65 AND OLDER
25,Massachusetts,25025081500,"Suffolk County, MA - 25025081500",2020,11.9%,,,65 AND OLDER
25,Massachusetts,25025081700,"Suffolk County, MA - 25025081700",2020,15.4%,,,65 AND OLDER
25,Massachusetts,25025081800,"Suffolk County, MA - 25025081800",2020,12.4%,,,65 AND OLDER
25,Massachusetts,25025081900,"Suffolk County, MA - 25025081900",2020,11.1%,,,65 AND OLDER
25,Massachusetts,25025082000,"Suffolk County, MA - 25025082000",2020,11.8%,,,65 AND OLDER
25,Massachusetts,25025082100,"Suffolk County, MA - 25025082100",2020,17.0%,,,65 AND OLDER
25,Massachusetts,25025090100,"Suffolk County, MA - 25025090100",2020,13.6%,,,65 AND OLDER
25,Massachusetts,25025090200,"Suffolk County, MA - 25025090200",2020,10.2%,,,65 AND OLDER
25,Massachusetts,25025090300,"Suffolk County, MA - 25025090300",2020,8.9%,,,65 AND OLDER
25,Massachusetts,25025090400,"Suffolk County, MA - 25025090400",2020,9.3%,,,65 AND OLDER
25,Massachusetts,25025090600,"Suffolk County, MA - 25025090600",2020,12.5%,,,65 AND OLDER
25,Massachusetts,25025090700,"Suffolk County, MA - 25025090700",2020,11.8%,,,65 AND OLDER
25,Massachusetts,25025090901,"Suffolk County, MA - 25025090901",2020,7.1%,,,65 AND OLDER
25,Massachusetts,25025091001,"Suffolk County, MA - 25025091001",2020,14.5%,,,65 AND OLDER
25,Massachusetts,25025091100,"Suffolk County, MA - 25025091100",2020,11.1%,,,65 AND OLDER
25,Massachusetts,25025091200,"Suffolk County, MA - 25025091200",2020,9.5%,,,65 AND OLDER
25,Massachusetts,25025091300,"Suffolk County, MA - 25025091300",2020,8.1%,,,65 AND OLDER
25,Massachusetts,25025091400,"Suffolk County, MA - 25025091400",2020,12.0%,,,65 AND OLDER
25,Massachusetts,25025091500,"Suffolk County, MA - 25025091500",2020,10.0%,,,65 AND OLDER
25,Massachusetts,25025091600,"Suffolk County, MA - 25025091600",2020,10.9%,,,65 AND OLDER
25,Massachusetts,25025091700,"Suffolk County, MA - 25025091700",2020,13.8%,,,65 AND OLDER
25,Massachusetts,25025091800,"Suffolk County, MA - 25025091800",2020,12.5%,,,65 AND OLDER
25,Massachusetts,25025091900,"Suffolk County, MA - 25025091900",2020,10.0%,,,65 AND OLDER
25,Massachusetts,25025092000,"Suffolk County, MA - 25025092000",2020,11.1%,,,65 AND OLDER
25,Massachusetts,25025092101,"Suffolk County, MA - 25025092101",2020,14.8%,,,65 AND OLDER
25,Massachusetts,25025092200,"Suffolk County, MA - 25025092200",2020,14.9%,,,65 AND OLDER
25,Massachusetts,25025092300,"Suffolk County, MA - 25025092300",2020,12.6%,,,65 AND OLDER
25,Massachusetts,25025092400,"Suffolk County, MA - 25025092400",2020,10.9%,,,65 AND OLDER
25,Massachusetts,25025100100,"Suffolk County, MA - 25025100100",2020,10.4%,,,65 AND OLDER
25,Massachusetts,25025100200,"Suffolk County, MA - 25025100200",2020,12.2%,,,65 AND OLDER
25,Massachusetts,25025100300,"Suffolk County, MA - 25025100300",2020,17.6%,,,65 AND OLDER
25,Massachusetts,25025100400,"Suffolk County, MA - 25025100400",2020,15.3%,,,65 AND OLDER
25,Massachusetts,25025100500,"Suffolk County, MA - 25025100500",2020,11.0%,,,65 AND OLDER
25,Massachusetts,25025100601,"Suffolk County, MA - 25025100601",2020,7.5%,,,65 AND OLDER
25,Massachusetts,25025100603,"Suffolk County, MA - 25025100603",2020,7.5%,,,65 AND OLDER
25,Massachusetts,25025100700,"Suffolk County, MA - 25025100700",2020,16.7%,,,65 AND OLDER
25,Massachusetts,25025100800,"Suffolk County, MA - 25025100800",2020,19.4%,,,65 AND OLDER
25,Massachusetts,25025100900,"Suffolk County, MA - 25025100900",2020,16.7%,,,65 AND OLDER
25,Massachusetts,25025101001,"Suffolk County, MA - 25025101001",2020,13.0%,,,65 AND OLDER
25,Massachusetts,25025101002,"Suffolk County, MA - 25025101002",2020,14.9%,,,65 AND OLDER
25,Massachusetts,25025101101,"Suffolk County, MA - 25025101101",2020,15.7%,,,65 AND OLDER
25,Massachusetts,25025101102,"Suffolk County, MA - 25025101102",2020,12.0%,,,65 AND OLDER
25,Massachusetts,25025110104,"Suffolk County, MA - 25025110104",2020,10.7%,,,65 AND OLDER
25,Massachusetts,25025110105,"Suffolk County, MA - 25025110105",2020,5.0%,,,65 AND OLDER
25,Massachusetts,25025110106,"Suffolk County, MA - 25025110106",2020,26.7%,,,65 AND OLDER
25,Massachusetts,25025110201,"Suffolk County, MA - 25025110201",2020,9.5%,,,65 AND OLDER
25,Massachusetts,25025110301,"Suffolk County, MA - 25025110301",2020,15.1%,,,65 AND OLDER
25,Massachusetts,25025110401,"Suffolk County, MA - 25025110401",2020,11.1%,,,65 AND OLDER
25,Massachusetts,25025110403,"Suffolk County, MA - 25025110403",2020,14.8%,,,65 AND OLDER
25,Massachusetts,25025110501,"Suffolk County, MA - 25025110501",2020,11.7%,,,65 AND OLDER
25,Massachusetts,25025110502,"Suffolk County, MA - 25025110502",2020,10.0%,,,65 AND OLDER
25,Massachusetts,25025110601,"Suffolk County, MA - 25025110601",2020,40.4%,,,65 AND OLDER
25,Massachusetts,25025110607,"Suffolk County, MA - 25025110607",2020,16.0%,,,65 AND OLDER
25,Massachusetts,25025120103,"Suffolk County, MA - 25025120103",2020,17.9%,,,65 AND OLDER
25,Massachusetts,25025120104,"Suffolk County, MA - 25025120104",2020,10.3%,,,65 AND OLDER
25,Massachusetts,25025120105,"Suffolk County, MA - 25025120105",2020,29.1%,,,65 AND OLDER
25,Massachusetts,25025120201,"Suffolk County, MA - 25025120201",2020,6.1%,,,65 AND OLDER
25,Massachusetts,25025120301,"Suffolk County, MA - 25025120301",2020,9.3%,,,65 AND OLDER
25,Massachusetts,25025120400,"Suffolk County, MA - 25025120400",2020,13.5%,,,65 AND OLDER
25,Massachusetts,25025120500,"Suffolk County, MA - 25025120500",2020,12.9%,,,65 AND OLDER
25,Massachusetts,25025120600,"Suffolk County, MA - 25025120600",2020,8.5%,,,65 AND OLDER
25,Massachusetts,25025120700,"Suffolk County, MA - 25025120700",2020,16.5%,,,65 AND OLDER
25,Massachusetts,25025130101,"Suffolk County, MA - 25025130101",2020,14.3%,,,65 AND OLDER
25,Massachusetts,25025130200,"Suffolk County, MA - 25025130200",2020,18.4%,,,65 AND OLDER
25,Massachusetts,25025130300,"Suffolk County, MA - 25025130300",2020,17.3%,,,65 AND OLDER
25,Massachusetts,25025130402,"Suffolk County, MA - 25025130402",2020,19.6%,,,65 AND OLDER
25,Massachusetts,25025130404,"Suffolk County, MA - 25025130404",2020,19.9%,,,65 AND OLDER
25,Massachusetts,25025130406,"Suffolk County, MA - 25025130406",2020,12.1%,,,65 AND OLDER
25,Massachusetts,25025140102,"Suffolk County, MA - 25025140102",2020,12.2%,,,65 AND OLDER
25,Massachusetts,25025140105,"Suffolk County, MA - 25025140105",2020,12.5%,,,65 AND OLDER
25,Massachusetts,25025140106,"Suffolk County, MA - 25025140106",2020,13.0%,,,65 AND OLDER
25,Massachusetts,25025140107,"Suffolk County, MA - 25025140107",2020,17.4%,,,65 AND OLDER
25,Massachusetts,25025140201,"Suffolk County, MA - 25025140201",2020,10.4%,,,65 AND OLDER
25,Massachusetts,25025140202,"Suffolk County, MA - 25025140202",2020,14.9%,,,65 AND OLDER
25,Massachusetts,25025140300,"Suffolk County, MA - 25025140300",2020,16.2%,,,65 AND OLDER
25,Massachusetts,25025140400,"Suffolk County, MA - 25025140400",2020,15.9%,,,65 AND OLDER
25,Massachusetts,25025160102,"Suffolk County, MA - 25025160102",2020,5.2%,,,65 AND OLDER
25,Massachusetts,25025160103,"Suffolk County, MA - 25025160103",2020,10.6%,,,65 AND OLDER
25,Massachusetts,25025160200,"Suffolk County, MA - 25025160200",2020,4.1%,,,65 AND OLDER
25,Massachusetts,25025160300,"Suffolk County, MA - 25025160300",2020,26.8%,,,65 AND OLDER
25,Massachusetts,25025160400,"Suffolk County, MA - 25025160400",2020,6.6%,,,65 AND OLDER
25,Massachusetts,25025160501,"Suffolk County, MA - 25025160501",2020,12.0%,,,65 AND OLDER
25,Massachusetts,25025160502,"Suffolk County, MA - 25025160502",2020,9.7%,,,65 AND OLDER
25,Massachusetts,25025160601,"Suffolk County, MA - 25025160601",2020,9.4%,,,65 AND OLDER
25,Massachusetts,25025160602,"Suffolk County, MA - 25025160602",2020,9.5%,,,65 AND OLDER
25,Massachusetts,25025170101,"Suffolk County, MA - 25025170101",2020,15.1%,,,65 AND OLDER
25,Massachusetts,25025170102,"Suffolk County, MA - 25025170102",2020,16.3%,,,65 AND OLDER
25,Massachusetts,25025170200,"Suffolk County, MA - 25025170200",2020,18.8%,,,65 AND OLDER
25,Massachusetts,25025170301,"Suffolk County, MA - 25025170301",2020,8.9%,,,65 AND OLDER
25,Massachusetts,25025170302,"Suffolk County, MA - 25025170302",2020,7.9%,,,65 AND OLDER
25,Massachusetts,25025170400,"Suffolk County, MA - 25025170400",2020,14.2%,,,65 AND OLDER
25,Massachusetts,25025170502,"Suffolk County, MA - 25025170502",2020,25.1%,,,65 AND OLDER
25,Massachusetts,25025170503,"Suffolk County, MA - 25025170503",2020,23.7%,,,65 AND OLDER
25,Massachusetts,25025170504,"Suffolk County, MA - 25025170504",2020,8.2%,,,65 AND OLDER
25,Massachusetts,25025170601,"Suffolk County, MA - 25025170601",2020,14.1%,,,65 AND OLDER
